*Fold,Track,F-Measure,Cemgil,Goto,McKinney P-score,CMLc,CMLt,AMLc,AMLt,D (bits)
0,beat_mck_000112,49.7290,34.6170,25.0000,66.9320,25.8520,46.4200,26.3380,46.7260,1.9633
0,beat_mck_000113,31.5150,22.8840,0.0000,42.9880,22.4310,30.1000,34.8920,45.6880,1.4074
0,beat_mck_000114,77.5870,58.7310,62.5000,86.5830,59.8000,72.7210,73.1880,88.7210,2.4021
0,beat_mck_000115,74.6990,57.2170,32.5000,71.1490,24.7780,43.0170,56.9550,85.9200,2.0553
0,beat_mck_000116,77.4150,60.4170,41.0260,79.3590,40.9830,63.2480,55.3680,83.1620,1.9836
0,beat_mck_000117,35.5100,25.9970,7.6923,44.7650,17.2150,25.7120,40.1200,53.8480,1.2219
0,beat_mck_000118,70.0320,53.2230,60.0000,80.8980,61.0160,70.0780,64.7400,74.8180,2.4091
0,beat_mck_000119,72.0070,56.2540,45.0000,73.2430,40.3430,56.2550,71.6950,88.8040,2.1209
0,beat_mck_000120,72.4120,54.9310,43.2430,76.8010,49.7240,61.0200,74.5670,85.9320,2.3779
0,beat_mck_000121,79.6820,61.9680,53.8460,79.5160,51.2820,60.4700,80.0040,93.2490,2.5027
0,beat_mck_000122,82.8380,63.4600,57.5000,86.8010,62.3860,75.1140,79.5450,94.2050,2.4896
0,beat_mck_000123,79.0390,58.8150,67.5000,87.9940,71.0630,77.1150,90.8960,96.9480,2.7935
0,beat_mck_000124,58.1330,44.1540,10.0000,53.1670,7.3000,16.2000,30.5920,60.3590,1.5826
0,beat_mck_000125,56.0530,41.1190,32.5000,66.8780,37.9690,43.7500,70.0700,76.6440,2.2709
0,beat_mck_000126,55.5990,42.0000,10.0000,56.8980,12.6330,29.0810,18.2390,39.1830,1.5502
0,beat_mck_000127,76.5030,58.3430,45.0000,81.8880,54.3400,67.6190,69.7050,86.5250,2.2914
0,beat_mck_000128,79.6200,62.2430,57.5000,87.8130,71.8750,76.1810,91.4580,95.7640,2.7624
0,beat_mck_000129,59.5710,44.1010,17.5000,66.7760,23.8160,34.4080,71.8380,86.6940,2.2517
0,beat_mck_000130,85.0000,67.5680,60.0000,88.2400,65.6400,76.0250,82.4580,94.7750,2.7105
0,beat_mck_000131,80.0300,62.2170,55.0000,82.8850,56.9210,67.5600,77.7360,90.9840,2.3540
0,beat_mck_000132,63.8900,48.5800,0.0000,54.1110,4.1944,13.3060,33.0170,68.2580,1.4080
0,beat_mck_000133,65.3540,51.4160,17.5000,63.0430,20.6160,34.0580,42.2830,71.6670,1.6054
0,beat_mck_000134,80.6790,60.9250,62.5000,85.1960,64.0010,70.5520,91.0320,97.5830,2.6958
0,beat_mck_000135,74.3840,58.2780,40.0000,72.2980,45.5430,52.2830,79.7550,90.6570,2.0735
0,beat_mck_000136,68.7130,51.8090,50.0000,72.7780,44.1670,52.6110,74.5000,86.3330,2.4249
0,beat_mck_000137,81.9110,62.4070,55.0000,86.1610,53.8490,74.2670,61.9430,84.0750,2.2071
0,beat_mck_000138,66.1870,47.4160,40.0000,76.7320,46.3520,55.3790,83.4350,92.7960,2.4556
0,beat_mck_000139,74.9080,57.0250,37.5000,68.3400,21.0530,47.1920,34.5660,71.6550,1.6400
